Date,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2018-11-06,23.515838623046875,42.582767486572266,24.519487380981445,23.25149154663086,63.419837951660156,32.168277740478516,45.602699279785156,25.164588928222656,21.33747100830078,79.2537612915039,50.489566802978516
2018-11-07,23.939050674438477,43.361724853515625,24.920982360839844,23.55357551574707,64.44886779785156,33.11330032348633,45.86263656616211,25.442054748535156,21.58128547668457,81.58293914794922,51.856414794921875
2018-11-08,23.83645248413086,42.953712463378906,24.38092041015625,23.622621536254883,64.34331512451172,33.08537292480469,45.88700485229492,25.49600601196289,21.5458984375,81.62673950195312,51.87037658691406
2018-11-09,23.503013610839844,42.07274627685547,24.33827781677246,23.406848907470703,63.69246292114258,32.51277542114258,46.155059814453125,25.526830673217773,21.577354431152344,81.39028930664062,51.149749755859375
2018-11-12,23.156753540039062,41.442161560058594,23.83374786376953,22.940784454345703,62.43482208251953,31.367549896240234,45.911373138427734,25.580785751342773,21.5655517578125,80.2870101928711,50.12229537963867
2018-11-13,23.088354110717773,41.31233215332031,23.28658103942871,23.070241928100586,62.71625518798828,31.404802322387695,45.8057746887207,25.634742736816406,21.656005859375,79.72663116455078,50.099056243896484
2018-11-14,23.062707901000977,41.51634216308594,23.247499465942383,22.75953483581543,62.50516891479492,31.027725219726562,45.497093200683594,25.627029418945312,21.431856155395508,79.08740997314453,49.72246551513672
2018-11-15,23.379045486450195,41.82236862182617,23.588590621948242,23.096141815185547,63.33188247680664,31.80515480041504,45.42399215698242,25.4266414642334,21.25489044189453,79.78790283203125,49.6480827331543
2018-11-16,23.61416244506836,41.618350982666016,23.86927604675293,23.122028350830078,63.31429672241211,31.75396156311035,45.537723541259766,25.788883209228516,21.58128547668457,80.593505859375,49.45280838012695
2018-11-19,23.276445388793945,40.3571891784668,23.862178802490234,23.11339569091797,62.311702728271484,30.543567657470703,45.46461486816406,25.85824966430664,21.67566680908203,79.56898498535156,48.24402618408203
2018-11-20,22.85324478149414,39.82860565185547,23.08051109313965,22.60417366027832,61.018829345703125,29.88716697692871,44.70915985107422,25.51912498474121,21.585222244262695,78.82469177246094,47.1515007019043
2018-11-21,23.037057876586914,40.30156326293945,23.442920684814453,22.62143898010254,61.449790954589844,30.105966567993164,44.35175704956055,25.50371551513672,21.266698837280273,78.37813568115234,47.64430618286133
2018-11-23,22.78911590576172,39.77297592163086,22.70743751525879,22.44019317626953,61.326656341552734,29.831302642822266,44.506080627441406,25.411226272583008,21.27849006652832,78.4919662475586,47.430450439453125
2018-11-26,23.049882888793945,40.6817626953125,23.04852867126465,22.897626876831055,61.77519607543945,30.506336212158203,44.562957763671875,25.465179443359375,21.404327392578125,79.2537612915039,48.495094299316406
2018-11-27,22.767745971679688,40.81157684326172,22.98457145690918,22.914888381958008,61.66965103149414,30.56684684753418,44.96097183227539,25.603906631469727,21.5655517578125,80.07685089111328,48.639217376708984
2018-11-28,23.118284225463867,41.66471862792969,23.378965377807617,23.355064392089844,63.14720153808594,31.637563705444336,45.33464813232422,25.81201171875,21.549821853637695,82.00325775146484,50.075801849365234
2018-11-29,23.28499984741211,41.80382537841797,23.53174591064453,23.15654945373535,63.182373046875,31.33031463623047,45.407737731933594,25.842838287353516,21.541961669921875,82.27471160888672,49.84334182739258
2018-11-30,23.344846725463867,41.7389030456543,23.489103317260742,23.27738380432129,63.798030853271484,31.628263473510742,45.70016860961914,26.089473724365234,21.86048698425293,83.94717407226562,50.20596694946289
2018-12-03,23.755233764648438,41.80382537841797,24.01140594482422,23.42411231994629,64.53678131103516,32.326541900634766,45.740787506103516,26.212797164916992,22.08071517944336,83.5444107055664,51.14509201049805
2018-12-04,23.049882888793945,40.57048034667969,23.32211685180664,22.40567398071289,61.792789459228516,31.102205276489258,44.96910858154297,25.865964889526367,22.0964412689209,81.67927551269531,49.304039001464844
2018-12-06,22.737821578979492,41.02487564086914,22.892194747924805,22.09495735168457,61.449790954589844,31.172040939331055,45.01783752441406,26.575044631958008,22.120033264160156,81.37279510498047,49.54114532470703
2018-12-07,22.190643310546875,40.24592208862305,22.764284133911133,21.67205047607422,59.831520080566406,30.073383331298828,44.44923400878906,26.17426109313965,22.202617645263672,79.29756164550781,48.05807876586914
2018-12-10,22.250490188598633,40.55192947387695,22.408987045288086,21.36996841430664,59.98104476928711,30.487707138061523,44.44923400878906,26.074060440063477,22.245872497558594,79.60404205322266,48.09526824951172
2018-12-11,22.17781639099121,40.589027404785156,22.41609001159668,21.162826538085938,59.629249572753906,30.524948120117188,44.814762115478516,26.120298385620117,22.336320877075195,79.84921264648438,48.11386489868164
2018-12-12,22.37018585205078,41.02487564086914,22.50490951538086,21.28365707397461,59.96345520019531,30.762367248535156,44.757904052734375,25.627029418945312,22.194747924804688,80.5322036743164,48.6206169128418
2018-12-13,22.10942268371582,40.83940505981445,22.575977325439453,21.128299713134766,59.79635238647461,30.813579559326172,45.034080505371094,25.80430030822754,22.387434005737305,80.61099243164062,48.37886047363281
2018-12-14,21.938425064086914,40.44065856933594,22.060791015625,20.921165466308594,58.969635009765625,30.059415817260742,44.27052307128906,25.758056640625,22.34418487548828,77.89652252197266,47.57456970214844
2018-12-17,21.56224250793457,39.65243148803711,21.6592960357666,20.71402359008789,58.002197265625,29.421632766723633,43.247013092041016,24.79463768005371,21.624547958374023,76.34667205810547,46.36579513549805
2018-12-18,21.68194007873535,39.82860565185547,21.14765739440918,20.636350631713867,58.29241943359375,29.654399871826172,42.73527526855469,25.041275024414062,21.47904396057129,75.68118286132812,46.72843551635742
2018-12-19,21.386972427368164,38.97548294067383,20.898941040039062,20.37742042541504,57.19306945800781,29.06783103942871,42.32099533081055,24.810049057006836,21.443653106689453,74.69171142578125,45.803245544433594
2018-12-20,21.10055923461914,38.28926467895508,20.319801330566406,20.1961727142334,56.1464729309082,28.546436309814453,41.5655517578125,24.509462356567383,21.431856155395508,73.64094543457031,44.77578353881836
2018-12-21,20.91081428527832,37.037017822265625,20.122556686401367,19.792335510253906,55.086341857910156,27.679126739501953,41.13437271118164,24.134384155273438,21.340246200561523,72.72615814208984,43.7611083984375
2018-12-24,20.368682861328125,36.255531311035156,19.308467864990234,19.375471115112305,53.396141052246094,26.940397262573242,39.94575881958008,23.245433807373047,20.44792938232422,70.98451232910156,42.9303092956543
2018-12-26,21.28084373474121,38.29298400878906,20.509872436523438,20.252620697021484,55.882781982421875,28.567474365234375,41.06058883666992,23.986225128173828,20.72553062438965,74.08074951171875,45.47401809692383
2018-12-27,21.672386169433594,38.469730377197266,20.61746597290039,20.49578857421875,56.58185958862305,28.773202896118164,41.454071044921875,24.040813446044922,20.90003204345703,74.89881134033203,45.71672439575195
2018-12-28,21.55620574951172,38.348793029785156,20.45966148376465,20.487110137939453,56.431427001953125,28.707738876342773,41.454071044921875,24.126585006713867,20.95159339904785,74.98676300048828,45.72138977050781
2018-12-31,21.736915588378906,38.404624938964844,20.567249298095703,20.686857223510742,56.997772216796875,28.978925704956055,41.62620544433594,24.173376083374023,20.98728370666504,76.09504699707031,46.21145248413086
2019-01-02,21.848787307739258,38.91630935668945,20.972501754760742,20.860546112060547,57.289798736572266,28.997621536254883,41.38029098510742,23.619728088378906,20.626394271850586,74.94275665283203,46.5615234375
2019-01-03,21.229209899902344,38.26507568359375,20.764493942260742,20.39157485961914,55.54650115966797,27.5341854095459,41.14257049560547,23.728899002075195,20.622425079345703,73.42102813720703,45.55335998535156
2019-01-04,22.063922882080078,39.91179275512695,21.470989227294922,21.06897735595703,57.65260314941406,28.75449562072754,42.019676208496094,23.970630645751953,20.927791595458984,75.61127471923828,47.06093215942383
2019-01-07,22.14137077331543,40.36764144897461,21.790170669555664,21.095035552978516,58.12161636352539,29.011653900146484,41.96229934692383,24.173376083374023,20.785022735595703,75.90155029296875,48.125083923339844
2019-01-08,22.373706817626953,41.04680252075195,21.958723068237305,21.112403869628906,58.91806411743164,29.254776000976562,42.34758377075195,24.594457626342773,21.042804718017578,76.49089050292969,48.657169342041016
2019-01-09,22.382312774658203,41.10261917114258,22.306591033935547,21.21661949157715,59.31627655029297,29.633499145507812,41.9541130065918,24.493085861206055,20.9158992767334,76.83393096923828,48.904518127441406
2019-01-10,22.580236434936523,41.18635559082031,22.371145248413086,21.225305557250977,60.121559143066406,29.76441192626953,42.20001983642578,24.88298225402832,21.189538955688477,76.98348236083984,48.764522552490234
2019-01-11,22.48988151550293,40.9816780090332,22.23845100402832,21.27741813659668,60.05960464477539,29.708303451538086,42.322994232177734,24.929763793945312,21.11022186279297,77.23854064941406,48.81117630004883
2019-01-14,22.317777633666992,40.832820892333984,22.184656143188477,21.425052642822266,60.050750732421875,29.432453155517578,42.118064880371094,24.851789474487305,20.634321212768555,76.38533020019531,48.51247024536133
2019-01-15,22.171485900878906,41.5119743347168,22.26355743408203,21.61611557006836,59.86491394042969,29.876625061035156,42.53612518310547,25.132511138916016,20.888132095336914,77.7575454711914,48.951202392578125
2019-01-16,22.25754165649414,41.335205078125,22.234867095947266,22.076398849487305,59.92686080932617,29.904680252075195,42.30659103393555,25.24947738647461,20.963491439819336,77.61677551269531,48.83919143676758
