Date,SPY,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2018-07-25,251.4561004638672,25.178544998168945,47.9150390625,26.864530563354492,24.128366470336914,66.01202392578125,34.44431686401367,42.77430725097656,24.8940486907959,20.363981246948242,77.49810028076172,52.15614318847656
2018-07-26,250.8629913330078,25.32320213317871,46.10792541503906,27.157405853271484,24.119773864746094,66.51966857910156,33.91539001464844,43.000160217285156,24.97794532775879,20.582231521606445,77.28003692626953,51.88267135620117
2018-07-27,249.16310119628906,25.229598999023438,45.2330436706543,27.04096221923828,24.171329498291016,66.5284194946289,33.33545684814453,43.056617736816406,24.749135971069336,20.515974044799805,76.72181701660156,51.74824523925781
2018-07-30,247.8616180419922,25.182804107666016,44.520931243896484,27.26328468322754,24.18851661682129,65.87199401855469,32.815818786621094,43.00822067260742,24.726247787475586,20.39126205444336,76.76541900634766,51.335689544677734
2018-07-31,249.08335876464844,25.412551879882812,44.81687927246094,27.21387481689453,24.016664505004883,67.32493591308594,32.903968811035156,43.209877014160156,25.206748962402344,20.574438095092773,77.5678939819336,51.57673645019531
2018-08-01,248.66726684570312,25.153017044067383,44.63190841674805,26.836294174194336,24.016664505004883,66.41466522216797,33.20090866088867,42.84690475463867,25.374540328979492,20.441925048828125,77.58531951904297,51.321800231933594
2018-08-02,250.02188110351562,24.98709487915039,44.9278564453125,26.688081741333008,24.025251388549805,66.3271255493164,33.61847686767578,43.282474517822266,25.252511978149414,20.543254852294922,77.87316131591797,51.674076080322266
2018-08-03,251.09323120117188,25.2253475189209,45.2330436706543,26.550466537475586,24.162729263305664,66.38838195800781,33.73909378051758,43.79063415527344,25.580463409423828,20.77320098876953,78.33541870117188,51.850215911865234
2018-08-06,252.01400756835938,25.216838836669922,45.686214447021484,26.649269104003906,24.291627883911133,66.48468017578125,33.9200439453125,43.83096694946289,25.527080535888672,20.788793563842773,78.47499084472656,52.19786834716797
2018-08-07,252.8462677001953,25.30193328857422,45.741695404052734,26.846878051757812,24.40333366394043,66.95731353759766,34.04994583129883,43.564781188964844,25.473682403564453,20.757617950439453,78.4837417602539,52.43889617919922
2018-08-08,252.74008178710938,25.195566177368164,45.704708099365234,26.652795791625977,24.463481903076172,66.65972137451172,34.142738342285156,43.234073638916016,25.31352424621582,20.64849090576172,78.60581970214844,52.4945182800293
2018-08-09,252.3946990966797,25.33170509338379,45.954410552978516,26.405786514282227,24.317407608032227,66.2921142578125,34.15666580200195,43.10502243041992,25.359296798706055,20.74202537536621,78.51861572265625,52.68920135498047
2018-08-10,250.70372009277344,24.9658203125,45.56598663330078,26.568111419677734,24.033845901489258,65.7056884765625,33.8829231262207,42.943702697753906,25.115222930908203,20.65238380432129,78.178466796875,52.24885940551758
2018-08-13,249.76519775390625,24.714792251586914,45.501243591308594,26.229351043701172,23.801843643188477,65.3906021118164,33.836524963378906,42.943702697753906,25.10759925842285,20.679668426513672,78.2046127319336,51.98463821411133
2018-08-14,251.35887145996094,24.923280715942383,45.824928283691406,26.292869567871094,24.025251388549805,65.84574127197266,34.04530715942383,43.24214172363281,25.206748962402344,20.722536087036133,78.5709457397461,52.48988723754883
2018-08-15,249.48191833496094,24.527597427368164,45.18680191040039,25.375391006469727,23.836212158203125,65.53063201904297,33.73909378051758,43.41960144042969,25.427934646606445,20.91351318359375,78.44012451171875,51.850215911865234
2018-08-16,251.50051879882812,24.676502227783203,45.16830062866211,25.558879852294922,24.15414810180664,66.36212921142578,33.8875617980957,44.040687561035156,25.62622833251953,21.139562606811523,79.20767974853516,52.105167388916016
2018-08-17,252.38589477539062,24.859458923339844,44.95560836791992,25.622386932373047,24.205703735351562,66.76476287841797,33.93860626220703,44.37946701049805,25.870285034179688,21.248695373535156,79.45189666748047,52.151512145996094
2018-08-20,252.92601013183594,25.033897399902344,45.029598236083984,25.795312881469727,24.28303337097168,67.2111587524414,33.8875617980957,44.355255126953125,25.900794982910156,21.174644470214844,79.7136001586914,52.5223388671875
2018-08-21,253.51919555664062,25.13175392150879,45.30702590942383,25.92587661743164,24.3775577545166,67.71002197265625,33.9432487487793,44.040687561035156,25.664363861083984,21.022632598876953,79.7136001586914,52.93950653076172
2018-08-22,253.36866760253906,25.004108428955078,45.25154495239258,26.23641014099121,24.291627883911133,67.05360412597656,34.04530715942383,43.76642608642578,25.504192352294922,20.86674690246582,79.79210662841797,52.99514389038086
2018-08-23,253.0321807861328,24.833927154541016,45.06657028198242,26.11289405822754,24.17991828918457,66.86103820800781,34.11954116821289,43.66157150268555,25.443187713623047,20.851154327392578,79.76591491699219,52.944149017333984
2018-08-24,254.5550537109375,25.157276153564453,45.72320556640625,26.303443908691406,24.265851974487305,67.14987182617188,34.46286392211914,43.60511779785156,25.618595123291016,20.940793991088867,80.14969635009766,53.254722595214844
2018-08-27,256.56488037109375,25.501893997192383,46.1671142578125,26.49753761291504,24.592376708984375,67.9988784790039,34.77835464477539,43.62930679321289,25.580463409423828,20.812185287475586,80.4375228881836,53.59771728515625
2018-08-28,256.6888732910156,25.40403938293457,45.963661193847656,26.384611129760742,24.566591262817383,67.85884857177734,34.838687896728516,43.484130859375,25.893169403076172,20.76930809020996,80.48114013671875,53.704341888427734
2018-08-29,258.0699462890625,25.595495223999023,46.22260284423828,26.54693603515625,24.558000564575195,67.91134643554688,35.15415954589844,43.53252410888672,25.855037689208984,20.921300888061523,81.00447845458984,54.306922912597656
2018-08-30,257.02520751953125,25.293424606323242,45.935916900634766,26.47282600402832,24.368967056274414,67.43871307373047,35.047454833984375,43.39540100097656,25.717748641967773,20.92910385131836,80.94342803955078,53.99634552001953
2018-08-31,257.0340576171875,25.216838836669922,45.482749938964844,26.26816177368164,24.34318733215332,67.48246002197266,35.07530975341797,43.37925720214844,25.81689453125,20.839462280273438,80.92597198486328,54.20958709716797
2018-09-04,256.5914306640625,25.042400360107422,44.91859817504883,26.211698532104492,24.463481903076172,67.42996215820312,34.94075012207031,43.32279968261719,25.588088989257812,20.932998657226562,80.28050994873047,54.31155776977539
2018-09-05,255.9008331298828,25.208332061767578,44.33597183227539,26.17641830444336,24.480667114257812,67.91134643554688,34.504638671875,43.822898864746094,25.748252868652344,21.225303649902344,80.60327911376953,53.72750473022461
2018-09-06,255.13055419921875,25.259380340576172,44.00303649902344,25.692970275878906,24.368967056274414,68.12141418457031,34.254085540771484,43.94388961791992,25.8321475982666,21.34612274169922,80.60327911376953,53.57917404174805
2018-09-07,254.63475036621094,25.09345054626465,44.095516204833984,25.689441680908203,24.34318733215332,67.91134643554688,34.13810348510742,43.855167388916016,25.504192352294922,21.08499526977539,80.72537231445312,53.574546813964844
2018-09-10,255.07745361328125,25.123239517211914,44.18800354003906,25.67885398864746,24.317407608032227,68.26145935058594,34.24481201171875,44.0084228515625,25.641481399536133,21.190231323242188,80.51604461669922,53.77386474609375
2018-09-11,255.91847229003906,25.174291610717773,44.63190841674805,25.92234230041504,24.34318733215332,68.24394226074219,34.537113189697266,43.84709548950195,25.649110794067383,21.135663986206055,80.4462661743164,54.20494079589844
2018-09-12,255.9805450439453,25.187057495117188,44.502437591552734,26.05643653869629,24.119773864746094,68.45401763916016,34.393280029296875,44.355255126953125,25.671985626220703,21.116178512573242,80.84747314453125,54.306922912597656
2018-09-13,257.49462890625,25.284912109375,44.81687927246094,26.06702995300293,24.085405349731445,68.86538696289062,34.79692840576172,44.29072189331055,25.8321475982666,21.275972366333008,81.85055541992188,54.399620056152344
2018-09-14,257.538818359375,25.276403427124023,44.733638763427734,26.20464515686035,24.257247924804688,69.20674133300781,34.76908874511719,44.16973114013672,25.61098289489746,21.162946701049805,81.58016204833984,54.195682525634766
2018-09-17,256.1753845214844,25.365751266479492,44.29898452758789,26.246992111206055,24.15414810180664,69.23295593261719,34.332969665527344,44.33106231689453,25.75588035583496,21.233095169067383,81.28361511230469,53.52355194091797
2018-09-18,257.5652770996094,25.39127540588379,44.61341094970703,26.41989517211914,24.274446487426758,69.86318969726562,34.551025390625,44.14553451538086,25.603349685668945,21.194120407104492,81.75460052490234,54.20494079589844
2018-09-19,257.8398132324219,25.66782569885254,44.733638763427734,26.50105857849121,24.686893463134766,69.80191040039062,34.46286392211914,44.06488037109375,25.359296798706055,20.734233856201172,81.6412353515625,54.228111267089844
2018-09-20,259.9293212890625,25.944366455078125,45.223793029785156,26.508119583129883,24.90171241760254,69.90693664550781,34.871150970458984,44.62144088745117,25.549955368041992,20.777103424072266,82.43498229980469,54.59894943237305
2018-09-21,259.69183349609375,25.88836669921875,45.021629333496094,26.683284759521484,24.80504608154297,70.3589859008789,34.733360290527344,44.69293212890625,25.54996109008789,20.865583419799805,82.54615020751953,54.3576545715332
2018-09-24,258.8291015625,25.52501106262207,45.021629333496094,27.07411766052246,24.528858184814453,69.15409851074219,34.905609130859375,44.010589599609375,25.048978805541992,20.680753707885742,82.71253204345703,54.00431442260742
2018-09-25,258.5889892578125,25.392492294311523,45.04018783569336,27.248210906982422,24.433914184570312,68.94304656982422,34.86370849609375,43.75065231323242,25.02585792541504,20.39762306213379,82.4585952758789,54.23212432861328
2018-09-26,257.8151550292969,25.140277862548828,45.21637725830078,26.98529052734375,24.14046859741211,68.89905548095703,34.733360290527344,43.79939270019531,24.748388290405273,20.197065353393555,82.6424789428711,54.3576545715332
2018-09-27,258.5356140136719,24.922260284423828,45.60586166381836,26.98529052734375,24.054162979125977,68.99578857421875,34.938201904296875,43.74252700805664,24.825464248657227,20.405487060546875,83.06277465820312,54.543617248535156
2018-09-28,258.5624084472656,24.76409149169922,45.438941955566406,26.910673141479492,23.803865432739258,68.95182800292969,35.06855392456055,43.80751419067383,25.13376235961914,20.70435333251953,83.31671905517578,54.49712371826172
2018-10-01,259.46063232421875,25.012025833129883,45.253475189208984,27.283750534057617,23.898807525634766,69.55867004394531,35.236141204833984,43.77500915527344,24.941078186035156,20.63356590270996,83.72824096679688,54.32975387573242
2018-10-02,259.309326171875,25.118898391723633,45.21637725830078,27.31217384338379,23.898807525634766,69.71698760986328,35.240779876708984,44.026824951171875,24.863998413085938,20.912771224975586,83.63196563720703,53.59518814086914
2018-10-03,259.45166015625,24.939355850219727,45.4203987121582,27.53246307373047,24.123214721679688,70.00720977783203,35.34785842895508,43.555702209472656,24.57882308959961,20.661094665527344,83.47433471679688,53.41388702392578
2018-10-04,257.42388916015625,24.823938369750977,44.771278381347656,27.41875648498535,24.287193298339844,69.77852630615234,34.7100830078125,43.45009231567383,24.463220596313477,20.771202087402344,82.65998840332031,52.577030181884766
2018-10-05,255.98309326171875,24.640119552612305,44.344696044921875,27.415212631225586,24.16636085510254,69.41795349121094,34.272483825683594,43.409488677978516,24.470922470092773,21.089733123779297,82.56366729736328,52.18185043334961
2018-10-08,255.98309326171875,24.627300262451172,44.196319580078125,27.393888473510742,24.330347061157227,69.5938491821289,33.8860969543457,44.010589599609375,24.78692626953125,21.266691207885742,82.52865600585938,52.316673278808594
2018-10-09,255.609619140625,23.81080436706543,44.16850662231445,27.63904571533203,24.235408782958984,68.52086639404297,34.007137298583984,43.913108825683594,24.871707916259766,21.353206634521484,82.66876220703125,52.163265228271484
2018-10-10,247.51611328125,23.186683654785156,42.42511749267578,26.772111892700195,23.484521865844727,66.3133773803711,32.35914611816406,43.38511276245117,24.478633880615234,21.2352294921875,80.71610260009766,50.4058952331543
2018-10-11,242.06417846679688,22.9173641204834,42.0634765625,25.866086959838867,22.785432815551758,64.56317138671875,31.949481964111328,42.312870025634766,23.7618408203125,20.845916748046875,78.53575897216797,49.517906188964844
2018-10-12,245.42608642578125,22.981483459472656,43.00006866455078,25.937152862548828,22.811317443847656,64.99414825439453,32.97364807128906,42.54844284057617,23.746435165405273,20.82232666015625,79.74411010742188,50.43378448486328
2018-10-15,244.04757690429688,22.904537200927734,42.83315658569336,25.72041130065918,22.70775032043457,65.11724090576172,32.43362808227539,42.80837631225586,23.89286994934082,20.920642852783203,79.19248962402344,50.31755828857422
2018-10-16,249.3838653564453,23.272171020507812,43.96449661254883,25.933589935302734,23.087507247924805,66.21661376953125,33.4112548828125,43.28763198852539,24.33989715576172,21.136919021606445,81.36405944824219,51.326416015625
2018-10-17,249.42845153808594,23.122554779052734,44.14067459106445,25.770153045654297,23.32054328918457,65.7328872680664,33.25762176513672,43.4907112121582,24.270530700683594,21.097593307495117,81.79313659667969,50.90334701538086
2018-10-18,245.82632446289062,22.86178970336914,43.33390426635742,25.64224624633789,22.93214988708496,64.59835052490234,32.60588073730469,43.4338493347168,24.278240203857422,21.129051208496094,80.86493682861328,49.927032470703125
2018-10-19,245.69288635253906,22.69934844970703,43.32463836669922,25.414857864379883,23.01845932006836,64.36090087890625,32.59191131591797,44.42484664916992,24.524873733520508,21.459379196166992,80.12940979003906,49.43886947631836
2018-10-22,244.5900115966797,22.519805908203125,43.29682159423828,25.1341609954834,22.526500701904297,64.14102172851562,32.86191177368164,44.091819763183594,24.17803955078125,21.321741104125977,79.47269439697266,49.638771057128906
2018-10-23,243.3448486328125,22.29750633239746,43.204078674316406,24.476848602294922,22.34525489807129,63.08563232421875,32.736228942871094,44.28677749633789,24.332191467285156,21.203771591186523,79.0436019897461,49.648067474365234
2018-10-24,235.97190856933594,21.592166900634766,41.14541244506836,23.510417938232422,21.78424835205078,60.948482513427734,31.269798278808594,44.473594665527344,24.617361068725586,21.718923568725586,76.4342269897461,48.16500473022461
2018-10-25,240.20530700683594,21.870031356811523,42.50859451293945,23.7982177734375,22.120849609375,61.37940979003906,32.34518051147461,44.57919692993164,24.91024398803711,21.380733489990234,77.42367553710938,49.62018585205078
2018-10-26,235.98085021972656,21.74178695678711,41.35870361328125,23.620574951171875,21.801513671875,60.7725830078125,31.698089599609375,43.726287841796875,24.2628231048584,20.987485885620117,76.54805755615234,48.0766716003418
2018-10-29,234.67335510253906,21.69048309326172,40.71885681152344,23.17999267578125,21.99138641357422,59.76117706298828,31.16273307800293,44.22990798950195,24.663604736328125,21.282421112060547,76.74067687988281,47.653602600097656
2018-10-30,238.1509246826172,22.186368942260742,41.831634521484375,23.71649742126465,22.37114715576172,60.992454528808594,31.51187515258789,45.10719680786133,25.072101593017578,21.365009307861328,77.56378936767578,48.36956787109375
2018-10-31,240.69459533691406,22.489879608154297,42.69405746459961,23.8621768951416,22.68185806274414,61.458587646484375,32.261383056640625,44.68479537963867,24.73297691345215,21.113327026367188,77.66887664794922,48.992549896240234
2018-11-01,243.25596618652344,23.122554779052734,42.94442367553711,24.064701080322266,22.785432815551758,62.54035186767578,32.638458251953125,45.0015983581543,24.825464248657227,21.018949508666992,78.64957427978516,49.99211502075195
2018-11-02,241.81517028808594,23.066991806030273,42.50859451293945,24.004297256469727,22.76816177368164,62.434810638427734,32.00067901611328,44.76602554321289,24.617361068725586,20.90097427368164,78.15921783447266,50.19668960571289
2018-11-05,243.1492919921875,23.135379791259766,42.3323974609375,24.405786514282227,23.130657196044922,62.76020812988281,31.968090057373047,45.32651138305664,25.02585792541504,21.195911407470703,78.85098266601562,50.26641082763672
2018-11-06,244.6879119873047,23.515838623046875,42.582767486572266,24.51948356628418,23.251493453979492,63.41981887817383,32.16828536987305,45.602691650390625,25.164588928222656,21.33747673034668,79.25376892089844,50.489566802978516
2018-11-07,249.9263916015625,23.939048767089844,43.361724853515625,24.920978546142578,23.55357551574707,64.4488296508789,33.113304138183594,45.862632751464844,25.442052841186523,21.58128547668457,81.58295440673828,51.856414794921875
2018-11-08,249.4728240966797,23.836454391479492,42.95370101928711,24.38092041015625,23.622615814208984,64.34332275390625,33.085384368896484,45.88700485229492,25.496007919311523,21.545896530151367,81.62674713134766,51.87036895751953
2018-11-09,247.0358123779297,23.50301742553711,42.07275390625,24.338274002075195,23.406850814819336,63.6924934387207,32.51276779174805,46.155059814453125,25.526838302612305,21.57735252380371,81.39031982421875,51.149742126464844
2018-11-12,242.41993713378906,23.156749725341797,41.442161560058594,23.833749771118164,22.940778732299805,62.434810638427734,31.3675594329834,45.91136932373047,25.580785751342773,21.5655574798584,80.28701782226562,50.122283935546875
2018-11-13,241.9663543701172,23.088356018066406,41.31234359741211,23.286582946777344,23.07024574279785,62.71626281738281,31.404808044433594,45.8057746887207,25.63473892211914,21.656003952026367,79.72660064697266,50.09904479980469
2018-11-14,240.31211853027344,23.062707901000977,41.516361236572266,23.24750518798828,22.759538650512695,62.50517272949219,31.027721405029297,45.497100830078125,25.627037048339844,21.431848526000977,79.08738708496094,49.72245788574219
2018-11-15,242.82017517089844,23.379051208496094,41.82236099243164,23.588586807250977,23.09613609313965,63.33189010620117,31.805156707763672,45.42400360107422,25.4266357421875,21.254894256591797,79.78789520263672,49.648067474365234
2018-11-16,243.45167541503906,23.61415672302246,41.618350982666016,23.86928367614746,23.122032165527344,63.31430435180664,31.753963470458984,45.5377197265625,25.78889274597168,21.58128547668457,80.59347534179688,49.452816009521484
2018-11-19,239.333740234375,23.276451110839844,40.357181549072266,23.8621768951416,23.1133975982666,62.31168746948242,30.5435733795166,45.4646110534668,25.858247756958008,21.6756649017334,79.5689926147461,48.24405288696289
2018-11-20,234.9046173095703,22.853242874145508,39.82862091064453,23.08051300048828,22.60417938232422,61.01882553100586,29.88716697692871,44.70916748046875,25.519126892089844,21.585220336914062,78.82470703125,47.151493072509766
2018-11-21,235.70506286621094,23.037057876586914,40.30155563354492,23.44291877746582,22.62143898010254,61.44980239868164,30.105968475341797,44.35176086425781,25.50371551513672,21.266691207885742,78.37813568115234,47.644309997558594
2018-11-23,234.13082885742188,22.789119720458984,39.772987365722656,22.70743751525879,22.440195083618164,61.326663970947266,29.83130645751953,44.50609588623047,25.411222457885742,21.27849006652832,78.49198150634766,47.43043518066406
2018-11-26,237.91078186035156,23.049884796142578,40.68175506591797,23.04853057861328,22.897626876831055,61.775203704833984,30.506317138671875,44.56294631958008,25.465179443359375,21.404327392578125,79.25376892089844,48.49508285522461
2018-11-27,238.71121215820312,22.767742156982422,40.811588287353516,22.98457908630371,22.914888381958008,61.669677734375,30.56684112548828,44.96099090576172,25.603904724121094,21.5655574798584,80.07687377929688,48.63922119140625
2018-11-28,244.20761108398438,23.1182804107666,41.66472244262695,23.37896156311035,23.355064392089844,63.14720153808594,31.6375732421875,45.33464813232422,25.81201171875,21.549829483032227,82.0032730102539,50.075801849365234
2018-11-29,243.67396545410156,23.284996032714844,41.80380630493164,23.53174591064453,23.15654945373535,63.182376861572266,31.330320358276367,45.40774917602539,25.842838287353516,21.54195785522461,82.27472686767578,49.84333038330078
2018-11-30,245.15924072265625,23.3448486328125,41.7389030456543,23.489105224609375,23.277381896972656,63.79804229736328,31.628263473510742,45.700164794921875,26.089473724365234,21.860492706298828,83.9471664428711,50.205970764160156
2018-12-03,248.4054718017578,23.755231857299805,41.80380630493164,24.011404037475586,23.424102783203125,64.53680419921875,32.32655715942383,45.74079132080078,26.212793350219727,22.080713272094727,83.54439544677734,51.145084381103516
2018-12-04,240.3565673828125,23.049884796142578,40.57048034667969,23.322113037109375,22.405668258666992,61.79281234741211,31.102218627929688,44.969112396240234,25.865957260131836,22.0964412689209,81.67926788330078,49.30404281616211
2018-12-06,239.991943359375,22.737817764282227,41.024871826171875,22.89219856262207,22.09496307373047,61.44980239868164,31.172042846679688,45.01783752441406,26.575042724609375,22.120033264160156,81.37281799316406,49.541141510009766
2018-12-07,234.41552734375,22.190643310546875,40.24591827392578,22.764286041259766,21.672048568725586,59.83151626586914,30.073381423950195,44.449214935302734,26.174259185791016,22.202613830566406,79.29754638671875,48.05807113647461
2018-12-10,234.8601531982422,22.250490188598633,40.551937103271484,22.40898323059082,21.36996841430664,59.98105239868164,30.487701416015625,44.449214935302734,26.074060440063477,22.245866775512695,79.6040267944336,48.09526443481445
2018-12-11,234.91355895996094,22.177820205688477,40.58902359008789,22.416086196899414,21.162826538085938,59.62925338745117,30.52495002746582,44.814762115478516,26.120296478271484,22.33631706237793,79.84918975830078,48.113868713378906
2018-12-12,236.0963897705078,22.370187759399414,41.024871826171875,22.50491714477539,21.283658981323242,59.96344757080078,30.76236915588379,44.75790023803711,25.627037048339844,22.194753646850586,80.5322036743164,48.620628356933594
2018-12-13,236.01641845703125,22.109418869018555,40.83940887451172,22.57597541809082,21.128305435180664,59.79635238647461,30.813583374023438,45.034088134765625,25.80430030822754,22.387439727783203,80.61100006103516,48.37887191772461
2018-12-14,231.6584014892578,21.93842315673828,40.4406623840332,22.060789108276367,20.921167373657227,58.969635009765625,30.059412002563477,44.270530700683594,25.758058547973633,22.344181060791016,77.89652252197266,47.5745735168457
2018-12-17,227.11363220214844,21.56224250793457,39.65242385864258,21.659299850463867,20.71402359008789,58.00218963623047,29.42163848876953,43.24702835083008,24.794635772705078,21.624553680419922,76.34664916992188,46.36579895019531
2018-12-18,226.8645782470703,21.681934356689453,39.82862091064453,21.147659301757812,20.636343002319336,58.29241943359375,29.65440559387207,42.735260009765625,25.041269302368164,21.47904396057129,75.68119049072266,46.728424072265625
2018-12-19,223.46713256835938,21.38697624206543,38.97549057006836,20.898942947387695,20.377422332763672,57.19306945800781,29.06783103942871,42.32099151611328,24.810054779052734,21.443653106689453,74.69170379638672,45.80324935913086
2018-12-20,219.82958984375,21.10056495666504,38.28926086425781,20.319801330566406,20.19617462158203,56.1464729309082,28.54644012451172,41.5655517578125,24.509462356567383,21.431848526000977,73.64096069335938,44.775794982910156
2018-12-21,215.3253173828125,20.910812377929688,37.037025451660156,20.1225528717041,19.79233741760254,55.08634567260742,27.679126739501953,41.13437271118164,24.134384155273438,21.34024429321289,72.72614288330078,43.761104583740234
2018-12-24,209.63583374023438,20.36867904663086,36.255523681640625,19.308473587036133,19.37546730041504,53.396148681640625,26.940387725830078,39.94575881958008,23.245426177978516,20.447925567626953,70.98451232910156,42.93032455444336
2018-12-26,220.22763061523438,21.280838012695312,38.29298400878906,20.509872436523438,20.252622604370117,55.88278579711914,28.567472457885742,41.060604095458984,23.98622703552246,20.725540161132812,74.08075714111328,45.474029541015625
2018-12-27,221.9183807373047,21.67238426208496,38.46974182128906,20.617462158203125,20.495800018310547,56.581851959228516,28.77320098876953,41.454071044921875,24.04080581665039,20.90003776550293,74.8988037109375,45.716732025146484
2018-12-28,221.6321563720703,21.55621337890625,38.34880828857422,20.459665298461914,20.48710823059082,56.431427001953125,28.707746505737305,41.454071044921875,24.126585006713867,20.951583862304688,74.98675537109375,45.72139358520508
2018-12-31,223.5733642578125,21.736921310424805,38.40462112426758,20.56725311279297,20.686857223510742,56.997779846191406,28.978925704956055,41.62621307373047,24.173372268676758,20.98728370666504,76.09506225585938,46.21147918701172
